76,1,BUAH NANAS 1/2MATANG -DRINKS,63000,14000,100,10,BUAH NANAS 1/2MATANG -DRINKS,BUAH NANAS 1/2MATANG -DRINKS,3,1,1
77,1,BUAH NANGKA UTUH -DRINKS,63000,19000,100,10,BUAH NANGKA UTUH -DRINKS,BUAH NANGKA UTUH -DRINKS,3,1,1
78,1,BUAH PEAR HIJAU,63000,53000,100,10,BUAH PEAR HIJAU,BUAH PEAR HIJAU,3,1,1
79,1,BUAH PEPAYA,63000,12000,100,10,BUAH PEPAYA,BUAH PEPAYA,3,1,1
80,1,BUAH PIR LOKAL,63000,25000,100,10,BUAH PIR LOKAL,BUAH PIR LOKAL,3,1,1
81,1,BUAH PISANG,63000,19000,100,10,BUAH PISANG,BUAH PISANG,3,1,1
82,1,BUAH PISANG BARANGAN,63000,12000,100,10,BUAH PISANG BARANGAN,BUAH PISANG BARANGAN,3,1,32
83,1,BUAH PISANG -DRINKS,63000,18000,100,10,BUAH PISANG -DRINKS,BUAH PISANG -DRINKS,3,1,1
84,1,BUAH PISANG TANDUK 4,63000,11000,100,10,BUAH PISANG TANDUK 4,BUAH PISANG TANDUK 4,3,1,4
85,1,BUAH SEMANGKA TANPA BIJI,63000,18000,100,10,BUAH SEMANGKA TANPA BIJI,BUAH SEMANGKA TANPA BIJI,3,1,1
86,1,BUAH SIRSAK BERSIH TANPA BIJI,63000,28000,100,10,BUAH SIRSAK BERSIH TANPA BIJI,BUAH SIRSAK BERSIH TANPA BIJI,3,1,1
87,1,BUAH STROBERI,63000,60000,100,10,BUAH STROBERI,BUAH STROBERI,3,1,1
88,1,BUAVITA 1 LTR,63000,0,100,10,BUAVITA 1 LTR,BUAVITA 1 LTR,2,1,34
89,1,BUBUK KEJU 25GR,63000,0,100,10,BUBUK KEJU 25GR,BUBUK KEJU 25GR,2,1,18
90,1,Bumbu Gohiong,63000,0,100,10,Bumbu Gohiong,Bumbu Gohiong,2,1,1
91,1,BUMBU PECEL 100GR PCK,63000,0,100,10,BUMBU PECEL 100GR PCK,BUMBU PECEL 100GR PCK,2,1,24
92,1,Bumbu Rendang (sari minang),63000,25000,100,10,Bumbu Rendang (sari minang),Bumbu Rendang (sari minang),2,1,9
93,1,BUNGA LAWANG / ANISTAR 1 KG,63000,168000,100,10,BUNGA LAWANG / ANISTAR 1 KG,BUNGA LAWANG / ANISTAR 1 KG,1,1,1
94,1,Bunga Pepaya,63000,35000,100,10,Bunga Pepaya,Bunga Pepaya,1,1,1
95,1,BUNGA SEDAP MALAM,63000,225000,100,10,BUNGA SEDAP MALAM,BUNGA SEDAP MALAM,1,1,1
96,1,CABAI BESAR HIJAU PETIK BERSIH,63000,55000,100,10,CABAI BESAR HIJAU PETIK BERSIH,CABAI BESAR HIJAU PETIK BERSIH,1,1,1
97,1,CABAI BESAR HIJAU PETIK BERSIH,63000,55000,100,10,CABAI BESAR HIJAU PETIK BERSIH,CABAI BESAR HIJAU PETIK BERSIH,1,1,1
98,1,CABAI BESAR HIJAU TANGKAI,63000,,100,10,CABAI BESAR HIJAU TANGKAI,CABAI BESAR HIJAU TANGKAI,1,1,1
99,1,CABAI BESAR MERAH,63000,75000,100,10,CABAI BESAR MERAH,CABAI BESAR MERAH,1,1,1
100,1,CABAI BESAR MERAH KERING,63000,99000,100,10,CABAI BESAR MERAH KERING,CABAI BESAR MERAH KERING,1,1,1
101,1,CABAI BESAR MERAH PETIK BERSIH,63000,85000,100,10,CABAI BESAR MERAH PETIK BERSIH,CABAI BESAR MERAH PETIK BERSIH,1,1,1
102,1,CABAI HIJAU KERITING,63000,60000,100,10,CABAI HIJAU KERITING,CABAI HIJAU KERITING,1,1,1
103,1,CABAI HIJAU KERITING PETIK,63000,,100,10,CABAI HIJAU KERITING PETIK,CABAI HIJAU KERITING PETIK,1,1,1
104,1,CABAI KERITING KERING,63000,95000,100,10,CABAI KERITING KERING,CABAI KERITING KERING,1,1,1
